2025-06-15 11:05:00 - SYSTEM - Activity tracking started
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1587, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1587, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1586, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1586, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1585, Y: 879
2025-06-15 11:05:16 - MOUSE_RIGHT_DOWN - X: 1585, Y: 879
2025-06-15 11:05:16 - MOUSE_RIGHT_UP - X: 1585, Y: 879
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1586, Y: 881
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1589, Y: 884
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1592, Y: 889
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1596, Y: 894
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1599, Y: 896
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1601, Y: 900
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1603, Y: 902
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1606, Y: 904
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1607, Y: 906
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1609, Y: 907
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1611, Y: 910
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1612, Y: 911
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1613, Y: 912
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1615, Y: 912
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1616, Y: 912
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1617, Y: 913
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1617, Y: 913
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1618, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1619, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1619, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1620, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1620, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1621, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1621, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1622, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1623, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1624, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1624, Y: 914
2025-06-15 11:05:18 - MOUSE_LEFT_DOWN - X: 1624, Y: 914
2025-06-15 11:05:18 - MOUSE_LEFT_UP - X: 1624, Y: 914
2025-06-15 18:56:07 - SYSTEM - Activity tracking started
2025-06-15 18:56:12.012 - ACTIVE_APP - PROCESS: TimeTrackerApp.exe - TITLE: Time Tracker Application
2025-06-15 19:21:37.780 - ACTIVE_APP - PROCESS: Desktop - TITLE: Desktop/No Active Window
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1738, Y: 467
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1712, Y: 295
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1716, Y: 98
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1678, Y: -31
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1670, Y: 0
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1664, Y: 0
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1657, Y: 1
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1647, Y: 5
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1642, Y: 6
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1635, Y: 8
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1631, Y: 10
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1628, Y: 11
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1627, Y: 12
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1626, Y: 13
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1625, Y: 13
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1625, Y: 13
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1624, Y: 13
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1621, Y: 15
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1613, Y: 17
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1598, Y: 23
